BioWare Version 5.3.2.9 Export
Device:	arial 9260AA6	arial 9260AA6	arial 9260AA6	arial 9260AA6	arial 9260AA6	arial 9260AA6	arial 9260AA6	arial 9260AA6	arial 9260AA6
3.580000	-0.232285	0.134607	-0.110922	0.290480	-0.087534	0.046044	0.016804	-0.030633	0.001961
3.585000	0.041021	0.173443	1.026580	1.041937	0.120509	0.023562	-0.014053	-0.053585	0.119350
3.590000	-0.154274	0.290488	-0.921355	0.978304	-0.220674	-0.189197	0.020738	-0.030633	0.001961
3.595000	-0.154274	-0.099304	-0.268943	0.325565	-0.037217	0.015194	0.037049	-0.030633	0.001961
3.600000	-0.154274	0.095592	0.056582	0.190105	-0.213896	0.219836	0.028893	-3.915927	-3.778345
3.605000	-0.193459	-0.333335	0.859942	0.942358	0.184792	-0.088431	0.034734	0.072201	0.216850
3.610000	-0.154184	-0.021393	1.185122	1.195301	0.003225	-0.018316	0.000382	-0.015177	0.004682
3.615000	-0.232554	-0.138319	0.377434	0.464403	0.217839	0.011875	0.069491	-0.062094	0.579117
3.620000	-0.076354	-0.099424	-0.595660	0.608708	-0.289369	-0.117606	0.044890	-0.030633	0.001961
3.625000	-0.271380	0.212279	0.053112	0.348612	0.456429	0.077809	-0.054888	-1.495614	8.595594
3.630000	0.041021	0.095532	0.214943	0.238767	-0.086605	-0.010600	0.002308	0.018684	-0.400960
3.635000	-0.115359	-0.294320	0.217708	0.383834	-0.323944	0.255700	0.042904	-1.205142	-1.486012
3.640000	0.040931	0.056338	0.376750	0.383132	0.041752	0.159441	-0.034700	-0.453834	0.112783
3.645000	-0.154454	-0.099543	-0.273769	0.329719	-0.035594	0.015038	0.012166	-0.030633	0.001961
3.650000	-0.115539	-0.060588	1.185128	1.192287	-0.163811	-0.084548	0.034433	0.040708	-0.136261
3.655000	0.001566	0.173144	-0.594802	0.619492	-0.216357	0.021618	-0.004533	-0.030633	0.001961
3.660000	0.001476	-0.099663	-0.599458	0.607688	-0.119551	-0.114781	0.040290	-0.030633	0.001961
3.665000	-0.076084	-0.099663	0.048818	0.134554	0.049000	-0.117888	-0.081523	2.384204	1.005690
3.670000	-0.037259	-0.021633	0.210281	0.214649	0.172462	-0.082389	-0.014383	0.361174	0.822111
3.675000	-0.076534	0.095233	-0.271532	0.297752	0.040249	0.222369	0.011851	-0.030633	0.001961
3.680000	0.235686	-0.138678	0.211662	0.345804	0.092939	0.201223	0.052332	-0.981311	0.441054
3.685000	-0.115539	0.250935	-0.112134	0.298147	0.076742	0.118609	-0.063760	-0.030633	0.001961
3.690000	0.001566	0.056099	0.859261	0.861092	-0.083959	-0.216211	-0.029113	0.220992	-0.095750
3.695000	0.196591	0.056218	0.858221	0.882243	0.085127	-0.072368	0.054342	0.053691	0.101150
3.700000	-0.232824	0.017323	0.049683	0.238696	-0.040252	-0.056100	0.048566	1.098540	-0.808215
3.705000	0.040391	0.134009	-1.407143	1.414087	-0.003275	0.124534	0.005280	-0.030633	0.001961
3.710000	-0.193639	-0.021752	0.696750	0.723485	0.214268	-0.258774	-0.006472	0.340769	0.309486
3.715000	-0.232644	-0.099663	1.023489	1.054318	-0.204235	0.080805	-0.000252	-0.109583	-0.197587
3.720000	0.079936	0.250935	-0.597226	0.652715	0.118545	0.160388	-0.114583	-0.030633	0.001961
3.725000	0.079756	-0.099782	0.372272	0.393579	-0.034824	0.024891	-0.033093	-0.097495	-0.091584
3.730000	-0.193549	-0.021633	-1.085598	1.102929	0.340750	-0.089665	0.005969	-0.030633	0.001961
3.735000	-0.193549	0.017203	-0.272726	0.334869	-0.293434	0.081902	-0.034959	-0.030633	0.001961
3.740000	-0.115359	0.251473	-1.080064	1.114937	-0.261773	0.186835	0.042992	-0.030633	0.001961
3.745000	-0.037529	0.056338	0.213211	0.223699	0.168593	0.121881	0.046547	-0.602279	0.792697
3.750000	-0.154454	0.017442	1.182353	1.192526	0.339635	-0.018909	0.020372	-0.014640	0.289214
3.755000	-0.115269	0.056517	1.669011	1.673942	-0.126049	-0.322653	0.014468	0.162687	-0.073563
3.760000	0.002016	-0.021274	0.050897	0.055201	-0.291678	0.090065	0.033082	-1.800172	-5.728774
3.765000	0.119571	-0.099125	0.534261	0.556379	-0.161378	-0.075309	-0.025595	0.110326	-0.300098
3.770000	0.002286	-0.138020	1.343827	1.350899	0.135384	-0.114207	0.029454	0.054354	0.102706
3.775000	-0.075725	0.174040	-0.112648	0.220712	-0.004203	0.120350	0.058343	-0.030633	0.001961
3.780000	0.002555	-0.059871	1.023483	1.025236	-0.037224	0.158264	0.017669	-0.185265	-0.034409
3.785000	0.080835	0.096429	0.859950	0.869107	-0.085434	0.059315	0.075302	-0.099607	-0.097387
3.790000	-0.114370	0.018578	0.051392	0.126755	0.380677	0.084317	0.097942	-1.671300	7.409308
3.795000	-0.113650	0.057712	0.206318	0.242516	0.170329	-0.221772	-0.023565	1.044271	0.827528
3.800000	-0.308946	-0.059094	-0.111448	0.333707	0.173595	0.178641	0.027562	-0.030633	0.001961
3.805000	0.199380	-0.019780	0.530634	0.567200	0.089184	-0.208648	-0.034823	0.362573	0.170032
3.810000	0.004264	-0.136466	1.022113	1.031191	-0.286331	0.226727	0.008439	-0.252455	-0.278175
3.815000	0.004534	-0.019302	0.697452	0.697734	-0.206902	0.090311	0.004848	-0.160119	-0.294693
3.820000	-0.072936	-0.018764	0.045891	0.088192	-0.037607	-0.117726	0.010093	2.534702	-0.817530
3.825000	-0.150857	0.059505	-1.898778	1.905691	-0.125178	-0.121753	0.051386	-0.030633	0.001961
3.830000	-0.111132	-0.057181	0.042792	0.132103	-0.119368	-0.187328	-0.027258	4.347010	-2.787537
3.835000	-0.071947	0.060163	0.044165	0.103665	0.044105	-0.049799	0.048720	1.096952	1.000614
3.840000	0.084703	-0.056464	0.368130	0.381946	0.133118	-0.111410	0.037180	0.272004	0.363566
3.845000	0.163343	0.216581	0.533407	0.598424	-0.426435	0.199086	-0.043701	-0.403867	-0.797496
3.850000	-0.187883	-0.328733	-0.281186	0.471626	0.144820	0.013189	0.036541	-0.030633	0.001961
3.855000	0.320172	0.100373	-0.765242	0.835571	0.084619	0.204067	0.018763	-0.030633	0.001961
3.860000	-0.031233	-0.055448	-1.421453	1.422877	0.177302	-0.219412	0.041438	-0.030633	0.001961
3.865000	0.242702	-0.172075	-0.275683	0.405604	0.474249	0.438900	-0.000596	-0.030633	0.001961
3.870000	0.164602	0.062195	-0.120053	0.213013	-0.165885	-0.005906	0.097707	-0.030633	0.001961
3.875000	0.282067	0.101150	-0.447985	0.538965	-0.166630	-0.273622	0.018421	-0.030633	0.001961
3.880000	0.125777	-0.093925	-0.603943	0.624010	-0.033405	0.298434	-0.002192	-0.030633	0.001961
3.885000	0.125777	-0.093686	0.530124	0.552836	-0.159809	0.197072	0.063303	-0.402380	-0.299496
3.890000	-0.147799	0.101031	0.040197	0.183487	0.128229	0.082971	0.056873	-2.094725	3.191953
3.895000	0.125597	0.022821	-0.285321	0.312576	0.131482	-0.178277	-0.018870	-0.030633	0.001961
3.900000	0.047227	-0.249985	0.850474	0.887710	-0.152640	-0.146424	0.066588	0.141535	-0.177516
3.905000	-0.147799	-0.016194	-0.444541	0.468747	-0.078394	-0.087073	-0.016828	-0.030633	0.001961
3.910000	0.203337	-0.133359	-0.281008	0.371612	-0.031788	0.029483	-0.003189	-0.030633	0.001961
3.915000	0.203157	0.139567	0.363655	0.439314	-0.041860	-0.038380	0.045654	0.074907	-0.113148
3.920000	-0.070058	0.022642	-0.445239	0.451286	0.173157	-0.016215	0.023444	-0.030633	0.001961
3.925000	0.125237	-0.172433	0.204949	0.295672	-0.156446	0.060731	-0.027733	-0.326953	-0.761378
3.930000	0.046957	0.022522	0.527358	0.529924	0.088749	-0.078871	0.021121	0.118927	0.170250
3.935000	0.007862	-0.094583	0.365217	0.377348	-0.369859	-0.045843	-0.009668	0.094890	-1.010748
3.940000	-0.109693	-0.094822	-0.442640	0.465783	-0.244037	0.118987	0.016249	-0.030633	0.001961
3.945000	0.085872	0.100194	0.040723	0.138098	-0.124925	-0.043188	-0.030288	1.029885	-3.065699
3.950000	-0.031503	0.022164	1.013815	1.014547	0.467850	-0.116430	0.004126	0.084211	0.463436
3.955000	0.202977	-0.094762	0.203901	0.302911	0.262067	0.063266	-0.028388	-0.340910	1.287226
3.960000	0.046417	-0.016851	0.365548	0.368868	0.048292	0.023192	0.036521	-0.094077	0.134070
3.965000	0.163702	-0.133897	0.040882	0.215402	0.305967	-0.040611	-0.018552	0.962757	7.486191
3.970000	0.163882	0.060999	0.038830	0.179126	-0.207057	-0.107988	-0.067320	2.750373	-5.330370
3.975000	-0.070868	-0.094822	0.205458	0.237121	0.093113	0.120398	0.067003	-0.616632	0.455157
3.980000	0.124697	0.099955	-0.122296	0.201238	-0.082619	-0.143863	-0.045030	-0.030633	0.001961
3.985000	0.046237	-0.094882	-0.123166	0.162205	0.178468	-0.147478	0.060747	-0.030633	0.001961
3.990000	0.202348	-0.056046	0.042610	0.214246	0.133863	0.097402	0.040078	-2.316504	3.143518
3.995000	0.085333	0.099835	-0.284285	0.313156	0.043913	-0.043645	-0.006695	-0.030633	0.001961
4.000000	0.280358	0.060880	0.205297	0.352780	-0.250602	-0.068902	0.052193	0.304988	-1.218716
4.005000	-0.109963	0.021805	0.528573	0.540330	-0.164231	0.051232	-0.012869	-0.127557	-0.308746
4.010000	0.085063	0.177865	-0.283429	0.345259	0.208864	-0.111941	0.070610	-0.030633	0.001961
4.015000	-0.071048	0.138790	-1.091973	1.103048	0.252136	-0.016652	0.025784	-0.030633	0.001961
4.020000	0.006873	-0.056225	-0.607559	0.610193	-0.118420	0.021317	0.041780	-0.030633	0.001961
4.025000	-0.032043	0.060820	1.662461	1.663882	-0.123628	-0.047189	0.035912	-0.002247	-0.072403
4.030000	-0.110323	-0.095181	0.205794	0.252154	0.345823	0.118419	0.060149	-0.606058	1.682394
4.035000	0.046057	0.138611	0.202704	0.249846	-0.000421	-0.283151	-0.013220	1.366238	-0.000116
4.040000	0.241083	0.099775	-0.121094	0.287645	0.001665	0.133077	0.078415	-0.030633	0.001961
4.045000	0.084793	-0.134196	-0.603937	0.624450	-0.200396	0.228939	0.082356	-0.030633	0.001961
4.050000	0.084883	-0.017509	0.852013	0.856410	0.174800	0.126927	-0.011613	-0.179605	0.207122
4.055000	-13.584975	1.268793	36.537332	39.001769	-0.559088	1.151459	0.463335	-0.062147	-0.013341
4.060000	-56.801828	15.152894	195.684494	204.324446	1.405826	8.341488	-0.657173	-0.073260	0.009145
4.065000	-158.974495	20.798902	288.728745	330.257131	1.094059	17.306120	1.499817	-0.090572	0.005750
4.070000	-61.806559	-0.271380	456.295967	460.462956	0.355989	15.861585	2.701053	-0.065394	0.002741
4.075000	-27.733417	-3.538187	600.067230	600.718188	-1.834879	14.032393	0.014901	-0.054017	-0.001097
4.080000	-50.370485	-2.518357	734.829468	736.558127	-1.854063	16.814694	-0.975983	-0.053515	-0.000562
4.085000	-134.984177	-6.998037	854.538757	865.162521	-1.862119	19.125365	-1.717225	-0.053013	-0.000218
4.090000	-177.471809	-5.166779	933.512970	950.247023	-1.484772	19.362927	-1.726771	-0.051375	0.000370
4.095000	-170.131302	2.359242	974.673141	989.412936	-0.949850	18.457666	-1.008924	-0.049570	0.000986
4.100000	-192.311378	6.806361	1008.389282	1026.586059	-1.050087	16.952413	-0.313224	-0.047444	0.000919
4.105000	-200.436028	7.393261	1053.244278	1072.171987	-1.445904	12.523004	0.778220	-0.042522	0.000588
4.110000	-168.339310	15.702690	1227.115417	1238.707772	-2.593541	-7.111412	2.849157	-0.024837	-0.000153
4.115000	-49.917536	56.873428	1645.332336	1647.071597	-2.225472	-47.905781	7.323265	-0.001516	0.000608
4.120000	-90.140354	62.917656	1393.683350	1398.011872	0.943738	-25.719583	8.038096	-0.012178	0.002638
4.125000	-183.508636	59.564095	1257.089172	1271.808354	3.066892	-9.533479	7.744904	-0.023049	0.004400
4.130000	-223.342834	47.236528	1151.205078	1173.621082	2.709850	1.309298	6.205976	-0.031770	0.004315
4.135000	-219.435852	31.913173	1097.275345	1119.456889	3.626050	6.242098	5.157965	-0.036321	0.005265
4.140000	-211.467567	25.168946	1084.469009	1105.180999	2.933926	6.393648	4.744764	-0.036528	0.004666
4.145000	-200.026314	15.967608	1078.456985	1096.966253	2.597736	5.396982	4.602001	-0.035637	0.004370
4.150000	-184.875610	9.730100	1066.115372	1082.070077	2.521635	4.242172	4.791657	-0.034612	0.004326
4.155000	-174.020325	10.706014	1057.163162	1071.443719	2.447599	1.652877	5.282740	-0.032196	0.004276
4.160000	-165.822151	15.776417	1064.736069	1077.686771	2.711668	-2.331334	6.447638	-0.028443	0.004508
4.165000	-151.688545	22.249869	1073.103607	1083.999918	3.048717	-6.855197	7.536975	-0.024244	0.004802
4.170000	-133.844250	24.473249	1069.641724	1078.260933	3.517112	-11.198618	8.223007	-0.020163	0.005249
4.175000	-118.810650	24.512682	1059.224091	1066.148449	3.777185	-14.604892	8.493610	-0.016844	0.005527
4.180000	-105.260502	24.552115	1043.781296	1049.362651	3.911944	-17.495774	8.663127	-0.013871	0.005709
4.185000	-94.482956	23.694442	1018.145905	1022.794964	4.205637	-19.245824	8.720680	-0.011730	0.006091
4.190000	-85.658094	22.173692	998.507751	1002.420427	4.147469	-20.902249	8.729267	-0.009699	0.006114
4.195000	-79.917603	20.458284	976.933517	980.410354	4.348138	-22.005552	8.680440	-0.008107	0.006412
4.200000	-76.910793	18.547862	958.600021	961.859290	3.967721	-22.878165	8.648451	-0.006766	0.006100
4.205000	-73.435381	15.935705	950.644180	953.609490	3.951087	-24.067098	8.616207	-0.005316	0.006117
4.210000	-68.827475	12.309635	943.003693	945.592255	3.725026	-25.958034	8.491440	-0.003106	0.005911
4.215000	-64.024096	8.293595	935.531616	937.756511	3.050659	-26.989213	8.283041	-0.001783	0.005222
4.220000	-61.290409	4.160031	926.613892	928.648009	2.420044	-27.322894	7.929843	-0.001146	0.004573
4.225000	-59.923256	-1.298969	917.535904	919.491500	2.307315	-27.270888	7.542450	-0.000911	0.004475
4.230000	-58.049303	-8.201228	904.892548	906.789669	1.326770	-27.130440	7.126535	-0.000651	0.003427
4.235000	-56.292364	-15.104144	889.649872	891.556986	0.853800	-27.065071	6.500084	-0.000210	0.002921
4.240000	-54.340940	-22.046614	874.096481	876.061442	-0.126754	-26.378150	5.890618	-0.000455	0.001816
4.245000	-52.350060	-28.404156	854.007721	856.082071	-1.131409	-25.147262	5.230792	-0.001186	0.000636
4.250000	-51.452316	-33.396648	831.003418	833.264278	-1.855672	-24.031148	4.666146	-0.001714	-0.000272
4.255000	-49.968953	-38.038186	809.457306	811.889728	-2.551780	-22.720212	4.156401	-0.002564	-0.001192
4.260000	-48.250122	-41.743720	788.720566	791.296874	-2.653842	-21.366153	3.481001	-0.003543	-0.001404
4.265000	-46.219338	-44.474175	770.087234	772.753860	-3.511324	-20.235544	3.029997	-0.004356	-0.002599
4.270000	-43.992001	-45.566895	749.193344	751.865882	-4.185489	-18.757786	2.383003	-0.005595	-0.003626
4.275000	-42.390272	-46.035734	728.290680	730.974376	-4.377291	-17.715075	1.951799	-0.006308	-0.004050
4.280000	-40.749182	-46.036390	708.364578	711.027581	-4.673823	-16.601959	1.547831	-0.007195	-0.004637
4.285000	-38.795690	-45.608358	690.542511	693.133600	-4.608087	-15.713855	1.102903	-0.007877	-0.004712
4.290000	-37.115864	-44.244267	672.563126	675.037999	-5.045037	-14.325749	0.843895	-0.009332	-0.005540
4.295000	-35.514316	-42.022503	655.388123	657.693507	-4.630566	-13.112100	0.625660	-0.010626	-0.005105
4.300000	-34.302281	-39.761541	636.267761	638.431117	-4.302241	-12.187524	0.241491	-0.011478	-0.004801
4.305000	-33.363819	-37.305147	617.317688	619.343157	-4.194568	-10.763046	0.047377	-0.013197	-0.004834
4.310000	-33.127810	-34.653676	598.206116	600.124059	-3.968233	-9.061328	-0.207091	-0.015485	-0.004673
4.315000	-32.423381	-31.924056	579.091599	580.876493	-3.070580	-7.749871	-0.371953	-0.017250	-0.003342
4.320000	-31.367814	-28.999481	563.871262	565.487143	-2.519017	-6.149204	-0.457631	-0.019727	-0.002507
4.325000	-30.234419	-26.075624	546.698509	548.154466	-2.386788	-4.886242	-0.678900	-0.021695	-0.002405
4.330000	-28.984188	-23.151525	529.690666	530.988021	-1.960523	-3.584723	-0.763637	-0.023865	-0.001740
4.335000	-28.202558	-21.592298	512.680557	513.909491	-1.646082	-2.302237	-0.954884	-0.026142	-0.001250
4.340000	-27.069521	-19.564829	496.642235	497.764051	-1.688089	-1.276645	-1.021390	-0.028062	-0.001438
4.345000	-25.507338	-17.732617	480.932144	481.934433	-0.880352	0.037845	-1.086736	-0.030711	0.000130
4.350000	-24.530863	-16.797271	466.838997	467.784737	-0.709119	1.057745	-1.219512	-0.032898	0.000442
4.355000	-23.983712	-15.861626	454.525955	455.434577	-0.748217	1.686798	-1.321055	-0.034344	0.000315
4.360000	-22.421351	-15.666971	443.186005	444.029285	-0.335281	2.697675	-1.476397	-0.036720	0.001204
4.365000	-21.093559	-15.861926	430.224678	431.033424	-0.243250	3.698609	-1.505319	-0.039229	0.001395
4.370000	-20.234098	-15.900881	420.498718	421.285448	-0.072811	3.660677	-1.578620	-0.039338	0.001788
4.375000	-19.179342	-16.524584	409.803291	410.584518	-0.215859	4.039240	-1.654039	-0.040489	0.001434
4.380000	-17.773270	-16.758435	401.378723	402.121392	0.046177	4.636960	-1.699042	-0.042185	0.002076
4.385000	-16.328193	-16.992585	393.272614	393.978053	0.056602	4.760186	-1.815772	-0.042737	0.002105
4.390000	-15.000401	-17.928169	386.304016	387.010625	0.221458	5.049232	-1.820253	-0.043703	0.002534
4.395000	-13.945915	-18.395813	379.656639	380.357803	0.114791	4.987195	-1.801982	-0.043769	0.002263
4.400000	-13.242834	-18.512798	373.985283	374.677312	0.246085	5.387418	-1.851010	-0.045038	0.002619
4.405000	-12.383823	-18.083693	370.744041	371.391334	0.565560	5.488609	-1.757210	-0.045437	0.003486
4.410000	-11.329336	-17.732557	367.987556	368.588713	0.425091	5.496595	-1.714247	-0.045569	0.003116
4.415000	-10.118740	-16.289656	364.261391	364.765819	0.744847	5.714034	-1.601726	-0.046319	0.004006
4.420000	-8.908502	-14.651921	364.097153	364.500723	1.057685	5.796981	-1.432512	-0.046554	0.004866
4.425000	-7.697816	-12.858005	364.578949	364.886824	1.448842	5.675882	-1.299306	-0.046201	0.005935
4.430000	-6.838535	-11.220329	365.229118	365.465416	1.633987	5.779184	-1.258043	-0.046456	0.006435
4.435000	-6.175179	-8.724740	365.877388	366.033492	2.121468	5.737770	-0.998793	-0.046315	0.007759
4.440000	-5.316257	-6.463360	369.119812	369.214671	2.449814	5.774000	-0.892580	-0.046275	0.008598
4.445000	-4.261950	-4.201622	370.896286	370.944568	2.737870	5.443004	-0.718640	-0.045308	0.009343
4.450000	-3.246469	-2.057229	373.814919	373.834676	2.986826	5.621754	-0.701903	-0.045671	0.009951
4.455000	-2.426553	0.282420	377.221748	377.229659	3.185345	6.031074	-0.523949	-0.046621	0.010405
4.460000	-1.567362	2.271172	381.272881	381.282867	3.735850	5.897195	-0.405015	-0.046100	0.011759
4.465000	-1.450167	3.986879	385.646446	385.669781	3.708238	5.733867	-0.316685	-0.045501	0.011576
4.470000	-1.372157	5.741480	391.164597	391.209137	3.634317	6.080346	-0.222438	-0.046177	0.011252
4.475000	-1.411252	7.457067	396.669624	396.742222	4.323572	5.603739	-0.146502	-0.044759	0.012860
4.480000	-1.919037	8.626742	402.512428	402.609436	4.526685	6.198260	-0.082955	-0.046031	0.013207
4.485000	-2.817323	9.445520	408.510857	408.629753	4.113657	6.335166	-0.027534	-0.046140	0.012031
4.490000	-3.793710	9.874327	412.893890	413.029369	4.473541	6.671310	-0.004901	-0.046790	0.012795
4.495000	-5.160597	10.381224	420.028076	420.188037	4.620487	6.686702	0.050610	-0.046552	0.012961
4.500000	-6.019698	10.264358	426.353043	426.519063	4.750538	6.756643	0.075409	-0.046480	0.013103
4.505000	-6.996174	10.342329	431.380920	431.561593	4.957325	7.025183	0.126478	-0.046918	0.013453
4.510000	-8.128221	10.186448	437.867706	438.061594	5.047081	7.186160	0.051789	-0.047044	0.013487
4.515000	-9.534113	10.030328	446.132339	446.346918	5.180709	7.370610	0.023370	-0.047154	0.013573
4.520000	-12.150151	10.186627	454.571190	454.847623	5.424333	7.811999	0.051350	-0.047818	0.013894
4.525000	-13.868084	10.186507	463.485832	463.805137	5.297880	7.780211	-0.041801	-0.047419	0.013391
4.530000	-15.820677	10.459553	470.784073	471.165936	5.664278	7.669328	0.020067	-0.046923	0.013992
4.535000	-16.992269	10.381403	478.245697	478.660065	5.750263	7.965366	-0.008409	-0.047288	0.013984
4.540000	-18.124765	10.732240	485.542191	485.998875	5.945812	8.092487	-0.006048	-0.047299	0.014207
4.545000	-18.944772	10.732120	492.515450	492.996502	5.903055	8.504920	-0.048703	-0.047901	0.013946
4.550000	-19.764418	10.653971	498.675331	499.180554	5.821391	8.270325	-0.188968	-0.047217	0.013635
4.555000	-20.663154	10.693166	505.646507	506.181489	6.198450	8.270464	0.000604	-0.046989	0.014219
4.560000	-21.599816	10.420000	511.005959	511.568390	5.659042	8.746330	-0.194677	-0.047748	0.013035
4.565000	-22.067697	9.835193	518.291969	518.854777	5.727314	8.492243	-0.365266	-0.047018	0.013011
4.570000	-23.122453	9.679491	523.648140	524.247761	5.689597	8.826296	-0.208104	-0.047488	0.012826
4.575000	-24.059114	8.626323	527.544746	528.163530	5.141263	9.199280	-0.485379	-0.048070	0.011706
4.580000	-24.879120	7.534499	531.276070	531.911648	5.058908	9.474091	-0.560958	-0.048465	0.011483
4.585000	-25.620486	6.091839	533.226097	533.876007	4.779691	9.717567	-0.750265	-0.048857	0.010925
4.590000	-26.401578	4.649059	535.177498	535.848497	4.500122	10.027520	-0.820013	-0.049369	0.010369
4.595000	-26.987103	3.205979	535.665382	536.354346	3.842916	10.311143	-1.042760	-0.049882	0.009135
4.600000	-27.455523	1.880304	536.802040	537.506997	3.432826	10.123088	-1.132566	-0.049491	0.008356
4.605000	-27.416069	0.008896	536.806709	537.506357	2.918722	10.534100	-1.257004	-0.050256	0.007398
4.610000	-26.947200	-1.317018	535.666626	536.345616	2.679531	10.246733	-1.432892	-0.049761	0.006963
4.615000	-26.478060	-2.720724	537.457100	538.115809	1.597260	10.506984	-1.620589	-0.050182	0.004933
4.620000	-26.009190	-4.982162	537.615669	538.267506	0.890135	10.221071	-1.763880	-0.049644	0.003617
4.625000	-26.087110	-7.321333	535.342911	536.028144	0.312596	9.877310	-1.821219	-0.049083	0.002545
4.630000	-26.165030	-9.504921	532.111687	532.839375	0.146878	10.553839	-1.976776	-0.050466	0.002237
4.635000	-26.672906	-10.830537	530.329689	531.110463	0.327805	10.838259	-1.958820	-0.051069	0.002579
4.640000	-26.009099	-12.390063	526.115875	526.904072	-0.366556	11.000636	-1.981864	-0.051542	0.001264
4.645000	-25.149999	-13.364663	524.008522	524.781924	-0.368573	11.068901	-1.974091	-0.051756	0.001257
4.650000	-24.173791	-14.066336	519.634941	520.387073	-0.213895	11.344871	-1.947970	-0.052465	0.001549
4.655000	-23.314510	-14.183441	515.257584	515.979761	-0.503984	11.140104	-2.029792	-0.052253	0.000983
4.660000	-22.494864	-14.339262	514.776649	515.467392	-0.540832	11.616109	-1.905938	-0.053198	0.000910
4.665000	-21.713952	-14.183083	510.887459	511.545356	-0.378626	11.850161	-1.820346	-0.053828	0.001220
4.670000	-21.206257	-13.871202	508.454430	509.085477	-0.517355	11.767806	-1.830601	-0.053777	0.000943
4.675000	-20.815756	-13.481111	507.643654	508.249068	-0.659473	11.885686	-1.765160	-0.054046	0.000662
4.680000	-20.347606	-12.701287	506.513550	507.081181	-0.566168	12.142490	-1.630897	-0.054605	0.000843
4.685000	-19.918099	-12.467496	503.923538	504.471111	-1.081944	12.499975	-1.653582	-0.055438	-0.000186
4.690000	-19.332484	-12.116600	505.381912	505.896664	-0.885802	12.354232	-1.615055	-0.055078	0.000208
4.695000	-18.863703	-11.609703	504.732933	505.218723	-0.821993	12.441049	-1.631165	-0.055281	0.000332
4.700000	-18.746778	-11.180955	504.893013	505.364631	-0.712551	12.411643	-1.604927	-0.055215	0.000550
4.705000	-18.199987	-10.440088	504.248184	504.684522	-0.828054	12.638164	-1.584343	-0.055696	0.000319
4.710000	-18.043787	-9.777369	504.406052	504.823375	-1.149321	12.270602	-1.592470	-0.054959	-0.000318
4.715000	-18.043518	-9.465309	507.166321	507.575450	-1.205133	12.782671	-1.604217	-0.055837	-0.000415
4.720000	-18.277728	-8.841605	508.629356	509.034450	-1.358397	12.876205	-1.640726	-0.055948	-0.000710
4.725000	-18.472843	-7.827932	508.300911	508.696706	-1.483204	12.595781	-1.654590	-0.055413	-0.000957
4.730000	-18.980268	-8.022708	509.604530	510.020972	-1.392468	13.120222	-1.664300	-0.056378	-0.000772
4.735000	-18.980268	-7.827932	512.190773	512.602102	-1.230384	12.576534	-1.705203	-0.055187	-0.000441
4.740000	-18.746058	-7.360229	511.871284	512.267313	-1.503419	12.926810	-1.717639	-0.055887	-0.000976
4.745000	-18.706873	-7.087243	513.979485	514.368629	-1.388448	13.031407	-1.723505	-0.055986	-0.000741
4.750000	-18.433748	-6.775242	513.661385	514.036696	-1.571496	13.247071	-1.640024	-0.056422	-0.001099
4.755000	-17.457361	-6.385330	512.684990	513.021862	-1.417940	13.082060	-1.654339	-0.056149	-0.000805
4.760000	-17.183787	-5.995419	512.684494	513.007425	-1.939273	13.162070	-1.688749	-0.056305	-0.001822
4.765000	-16.793736	-5.215715	513.488884	513.789906	-1.590586	12.803369	-1.587211	-0.055567	-0.001137
4.770000	-17.340256	-4.474788	515.437332	515.748341	-1.369123	12.917789	-1.570232	-0.055694	-0.000695
4.775000	-17.457182	-3.422398	516.899010	517.205039	-1.792216	13.084529	-1.678101	-0.055946	-0.001506
4.780000	-17.613563	-2.369588	520.630661	520.933909	-1.794480	13.114052	-1.579964	-0.055821	-0.001486
4.785000	-18.003703	-1.472779	518.357048	518.671699	-2.166919	13.029226	-1.619992	-0.055768	-0.002220
4.790000	-17.613472	-0.810001	519.494194	519.793332	-1.983827	13.351842	-1.550897	-0.056334	-0.001858
4.795000	-17.379082	-0.498120	521.436462	521.726236	-2.333411	12.954448	-1.571224	-0.055476	-0.002514
4.800000	-16.871386	-0.342299	521.112495	521.385648	-2.002785	12.974614	-1.614251	-0.055530	-0.001882
4.805000	-16.519801	-0.069193	520.624641	520.886673	-1.971461	12.886580	-1.587463	-0.055385	-0.001826
4.810000	-16.129390	-0.381074	518.028770	518.279953	-2.210918	12.697403	-1.567324	-0.055144	-0.002307
4.815000	-15.387574	-0.458985	518.678955	518.907358	-2.376680	12.864571	-1.520726	-0.055435	-0.002621
4.820000	-14.957618	-0.965882	517.377922	517.594994	-2.945335	12.201649	-1.636874	-0.054216	-0.003732
4.825000	-14.528472	-1.121763	515.920074	516.125816	-2.896738	12.456710	-1.529277	-0.054777	-0.003654
4.830000	-13.942497	-1.667556	515.749985	515.941102	-3.167602	11.834236	-1.580305	-0.053578	-0.004181
4.835000	-12.927196	-1.979736	517.046745	517.212112	-3.744831	11.809314	-1.662528	-0.053472	-0.005282
4.840000	-12.497600	-2.096662	515.745033	515.900693	-3.907695	11.281865	-1.664642	-0.052507	-0.005616
4.845000	-12.341669	-2.603559	518.818764	518.972066	-4.012056	10.847378	-1.628413	-0.051540	-0.005772
4.850000	-11.950809	-2.876485	519.307854	519.453312	-4.970966	10.831126	-1.717985	-0.051489	-0.007611
